 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,101591627,8,4,56,11601,20,0,7,5.656854249,7215,0,2900.25,3540.00286,114.7437082,0.118119971,9235602.455,28300000,94200000,25,101000000,14400000,35300000,94200000,117,518720,172906.6667,290227.911,507979,161,0,0,0,0,172,92,0.078746647,0.039373324,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,772,0,772,772,50500000,61700000,94200000,6879817,DDoS
80,373627,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,31135.33016,24.08819491,46703.375,131781.2027,372845,2,458,229,321.0264787,456,2,373622,74724.4,166654.5786,372845,47,0,0,0,0,72,132,8.029398304,16.05879661,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,101631876,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.919278,114.8163397,0.14759149,7259419.714,25100000,94200000,47,101000000,12600000,33000000,94200000,147,542608,108521.6,241916.8541,541275,47,0,0,0,0,192,132,0.088554894,0.059036596,0,5840,729.6875,1754.344767,3077725.563,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,1275,0,1275,1275,50500000,61700000,94200000,6880813,DDoS
80,536492,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,21683.45474,14.91168554,76641.71429,202437.6406,535727,3,554,277,322.4406922,505,49,536437,134109.25,267745.26,535727,3,0,0,0,0,72,112,5.591882078,9.319803464,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,101463579,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,114.9476503,0.128124792,8455298.25,27100000,94200000,6,101000000,14400000,35300000,94200000,190,542579,135644.75,270454.5528,541326,6,0,0,0,0,172,112,0.078846026,0.049278766,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,686,0,686,686,50500000,61900000,94200000,6712089,DDoS
80,101470463,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,114.939852,0.137971185,7805420.231,26000000,94200000,0,101000000,14400000,35300000,94200000,0,543359,108671.8,242365.6685,542228,3,0,0,0,0,172,132,0.078840677,0.059130508,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,5,0,5,5,50500000,61900000,94200000,6718796,DDoS
80,535327,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,21730.64314,16.81215407,66915.875,189032.7822,534748,2,459,229.5,321.7335854,457,2,535311,107062.2,239083.72,534748,3,0,0,0,0,72,132,5.604051356,11.20810271,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,101469649,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,114.9407741,0.137972292,7805357.615,26000000,94200000,0,101000000,14400000,35300000,94200000,0,543451,108690.2,242445.8912,542390,3,0,0,0,0,172,132,0.078841309,0.059130982,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,5,0,5,5,50500000,61900000,94200000,6717824,DDoS
80,898451,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,12941.16207,10.01724078,112306.375,307516.485,873065,15,25037,12518.5,17661.40607,25007,30,898423,179684.6,387762.7874,873065,15,0,0,0,0,72,132,3.339080261,6.678160523,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100825940,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,115.6745972,0.128935074,8402161.667,27100000,94200000,0,100000000,14300000,35300000,94200000,0,543710,135927.5,271071.3247,542534,5,0,0,0,0,172,112,0.079344661,0.049590413,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,5,0,5,5,50100000,62300000,94200000,6080864,DDoS
80,928929,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,12516.56478,9.688576845,116116.125,323444.3929,916541,21,11451,5725.5,8027.783287,11402,49,928908,185781.6,408535.7409,916541,49,0,0,0,0,72,132,3.229525615,6.45905123,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100780025,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,115.7272981,0.128993816,8398335.417,27100000,94200000,3,100000000,14300000,35300000,94200000,3,543707,135926.75,271148.5189,542649,4,0,0,0,0,172,112,0.07938081,0.049613006,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,5969,0,5969,5969,50100000,62400000,94200000,6024883,DDoS
80,100781770,7,6,50,11607,20,0,7.142857143,6.094494002,5840,0,1934.5,2538.919278,115.6657598,0.128991583,8398480.833,27100000,94200000,3,100000000,16700000,38000000,94200000,4,530041,106008.2,236598.9955,529249,3,0,0,0,0,152,132,0.069457006,0.059534577,0,5840,833.0714286,1859.875946,3459138.533,0,0,0,0,1,0,0,0,0,897.1538462,7.142857143,1934.5,152,0,0,0,0,0,0,7,50,6,11607,256,229,5,20,5990,0,5990,5990,50100000,62400000,94200000,6024851,DDoS
80,928928,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,12516.57825,7.53556788,154821.3333,373202.4364,916562,71,11691,5845.5,8075.866548,11556,135,928857,309619,525657.6476,916562,570,0,0,0,0,72,92,3.229529092,4.306038789,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100780983,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,115.7261981,0.12899259,8398415.25,27100000,94200000,3,100000000,14300000,35300000,94200000,3,530222,132555.5,264463.8733,529251,4,0,0,0,0,172,112,0.079380055,0.049612535,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4975,0,4975,4975,50100000,62400000,94200000,6024875,DDoS
80,928921,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,12516.67257,8.612142475,132703,345732.5968,916692,18,11819,5909.5,8016.469578,11578,241,928850,232212.5,456352.2608,916692,191,0,0,0,0,72,112,3.229553428,5.382589047,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100778988,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,115.728489,0.138917847,7752229.846,26000000,94200000,0,100000000,14300000,35300000,94200000,0,530133,106026.6,236628.9692,529321,3,0,0,0,0,172,132,0.079381627,0.05953622,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2007,0,2007,2007,50100000,62400000,94200000,6025846,DDoS
80,928922,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,12516.6591,8.612133204,132703.1429,345664.888,916540,66,11721,5860.5,7957.072609,11487,234,928851,232212.75,456249.9271,916540,198,0,0,0,0,72,112,3.229549951,5.382583252,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100784302,8,7,56,11601,20,0,7,5.656854249,4380,0,1657.285714,1561.969346,115.6628539,0.148832702,7198878.714,25200000,94700000,0,101000000,14400000,35500000,94700000,0,34124,5687.333333,9250.105635,22389,16,0,0,0,0,172,152,0.079377441,0.069455261,0,4380,728.9375,1300.351618,1690914.329,0,0,0,0,1,0,0,0,0,777.5333333,7,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,3993,0,3993,3993,50400000,62700000,94700000,6023867,DDoS
80,928736,3,4,26,11601,20,0,8.666666667,10.26320288,7300,0,2900.25,3563.297197,12519.16583,7.537125728,154789.3333,373259.1973,916646,48,11852,5926,7875.755329,11495,357,928665,309555,525788.4349,916646,190,0,0,0,0,72,92,3.230196741,4.306928987,0,7300,1453.375,2798.956588,7834157.982,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100782022,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,115.6654706,0.119068855,9162002,28400000,94700000,4,101000000,14400000,35500000,94700000,4,32826,10942,10777.06138,21740,186,0,0,0,0,172,92,0.079379237,0.039689618,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2002,0,2002,2002,50400000,62700000,94700000,6024858,DDoS
80,929291,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,12511.68902,7.532624334,154881.8333,373450.7305,917129,49,11924,5962,7952.122861,11585,339,929185,309728.3333,526056.8138,917129,189,0,0,0,0,72,92,3.228267572,4.304356762,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100779185,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,115.6687266,0.128994891,8398265.417,27200000,94700000,3,101000000,14400000,35500000,94700000,3,33921,8480.25,10566.00525,22410,193,0,0,0,0,172,112,0.079381471,0.04961342,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,2024,0,2024,2024,50400000,62700000,94700000,6020862,DDoS
80,930769,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,12491.82128,7.520663022,155128.1667,373997.7004,918492,48,12080,6040,7860.19898,11598,482,930663,310221,526811.5879,918492,149,0,0,0,0,72,92,3.223141295,4.297521727,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100777132,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,115.671083,0.138920405,7752087.077,26200000,94700000,3,101000000,14400000,35500000,94700000,3,33879,6775.8,9959.257437,22473,16,0,0,0,0,172,132,0.079383089,0.059537316,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1016,0,1016,1016,50400000,62700000,94700000,6019849,DDoS
80,928114,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,12527.55588,7.542176931,154685.6667,373425.8284,916891,5,10975,5487.5,7135.414529,10533,442,928109,309369.6667,526156.8248,916891,189,0,0,0,0,72,92,3.232361542,4.309815389,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100777835,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,115.6702761,0.138919436,7752141.154,26200000,94700000,3,101000000,14400000,35500000,94700000,3,30635,6127,9430.517165,21593,17,0,0,0,0,172,132,0.079382535,0.059536901,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1007,0,1007,1007,50400000,62700000,94700000,6021848,DDoS
80,1561461,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7450.074001,5.763832718,195182.625,551676.0098,1560511,4,631,315.5,440.5275247,627,4,1561443,312288.6,697777.5843,1560511,16,0,0,0,0,72,132,1.921277573,3.842555145,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100135693,9,6,62,11607,20,0,6.888888889,5.30199124,4380,0,1934.5,2177.344966,116.5318744,0.149796736,7152549.5,25200000,94700000,0,100000000,12500000,33300000,94700000,0,20298,4059.6,8520.666658,19285,2,0,0,0,0,192,132,0.089878042,0.059918695,0,4380,729.6875,1584.07667,2509298.896,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,998,0,998,998,50100000,63200000,94700000,5379902,DDoS
80,1549837,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,7505.950626,5.161833148,221405.2857,585454.3799,1549091,4,495,247.5,263.7508294,434,61,1549748,387437,774436.0276,1549091,4,0,0,0,0,72,112,1.93568743,3.226145717,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100131887,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,116.4763828,0.129828773,8344323.917,27200000,94700000,3,100000000,14300000,35500000,94700000,3,20445,5111.25,9471.917172,19306,3,0,0,0,0,172,112,0.079894629,0.049934143,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2017,0,2017,2017,50100000,63200000,94700000,5375821,DDoS
80,1550048,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7504.92888,5.806271806,193756,547717.2508,1549287,14,489,244.5,277.892965,441,48,1550002,310000.4,692782.2928,1549287,14,0,0,0,0,72,132,1.935423935,3.870847871,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100131099,9,5,62,11607,20,0,6.888888889,5.30199124,7215,0,2321.4,3327.769794,116.5372209,0.139816702,7702392.231,26200000,94700000,1,100000000,12500000,33300000,94700000,1,20647,5161.75,9578.15053,19515,5,0,0,0,0,192,112,0.089882165,0.049934536,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1056,0,1056,1056,50100000,63200000,94700000,5375835,DDoS
80,1549966,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7505.325923,4.516228098,258327.6667,632502.0305,1549417,5,494,247,280.0142853,445,49,1549900,516633.3333,894416.9232,1549417,5,0,0,0,0,72,92,1.935526328,2.58070177,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100128581,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,116.4802286,0.139820218,7702198.538,26200000,94700000,1,100000000,14300000,35500000,94700000,1,20086,4017.2,8533.608949,19272,3,0,0,0,0,172,132,0.079897267,0.05992295,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,19,0,19,19,50100000,63200000,94700000,5374855,DDoS
80,1487541,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7820.288651,4.705752648,247923.5,606938.2723,1486831,5,624,312,408.7077195,601,23,1487456,495818.6667,858241.9112,1486831,5,0,0,0,0,72,92,2.016751135,2.689001513,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100126896,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,116.4821888,0.119847918,9102445.091,28400000,94700000,1,100000000,14300000,35500000,94700000,1,20337,6779,11027.85342,19504,5,0,0,0,0,172,92,0.079898612,0.039949306,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,66,0,66,66,50100000,63200000,94700000,5375964,DDoS
80,1487481,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7820.604095,4.705942462,247913.5,606913.2826,1486770,5,629,314.5,376.8879144,581,48,1487383,495794.3333,858210.1548,1486770,5,0,0,0,0,72,92,2.016832484,2.689109979,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100148985,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,116.3965865,0.139791731,7703768.077,26200000,94700000,1,100000000,14300000,35500000,94700000,1,23553,4710.6,10109.66143,22792,15,0,0,0,0,172,132,0.079880989,0.059910742,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,68,0,68,68,50100000,63200000,94700000,5376777,DDoS
80,1507013,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7719.243298,5.972078542,188376.625,532527.5554,1506315,3,585,292.5,395.2726907,572,13,1507006,301401.2,673567.3415,1506315,3,0,0,0,0,72,132,1.990692847,3.981385695,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100912208,8,6,56,11601,20,0,7,5.656854249,7215,0,1933.5,2684.046479,115.5162515,0.138734453,7762477.538,26200000,94800000,16,100000000,14300000,35500000,94800000,16,783370,156674,331363.392,748845,43,0,0,0,0,172,132,0.07927683,0.059457623,0,7215,777.5333333,1878.132464,3527381.552,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,924,0,924,924,50100000,63200000,94800000,5364563,DDoS
80,1353034,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,8597.71447,5.91263782,193290.5714,511003.2843,1352137,3,659,329.5,461.7407281,656,3,1352973,338243.25,675929.2243,1352137,12,0,0,0,0,72,112,2.217239182,3.695398637,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100161660,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,116.3818571,0.139774041,7704743.077,26200000,94800000,8,100000000,14300000,35500000,94800000,8,34915,6983,15203.02537,34177,16,0,0,0,0,172,132,0.079870881,0.059903161,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,737,0,737,737,50100000,63200000,94800000,5360725,DDoS
80,1391540,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,8359.802808,6.467654541,173942.5,491556.218,1390482,1,659,329.5,464.5691552,658,1,1391419,278283.8,621737.7519,1390482,16,0,0,0,0,72,132,2.155884847,4.311769694,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100883153,9,6,62,11601,20,0,6.888888889,5.30199124,2920,0,1933.5,1495.722401,115.6089957,0.148686867,7205939.5,25200000,94800000,1,100000000,12500000,33300000,94800000,1,811889,162377.8,343645.3958,776519,62,0,0,0,0,192,132,0.08921212,0.059474747,0,2920,729.3125,1293.749111,1673786.763,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,2004,0,2004,2004,50000000,63300000,94800000,5299022,DDoS
80,1391523,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,8359.904939,6.467733555,173940.375,491554.6446,1390476,3,659,329.5,398.1011178,611,48,1391373,278274.6,621739.5287,1390476,3,0,0,0,0,72,132,2.155911185,4.31182237,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100883255,9,7,62,11601,20,0,6.888888889,5.30199124,4380,0,1657.285714,1561.969346,115.6088788,0.158599165,6725550.333,24400000,94800000,1,100000000,12500000,33300000,94800000,1,812002,135333.6667,314363.9528,776391,16,0,0,0,0,192,152,0.08921203,0.069387135,0,4380,686.4117647,1271.210302,1615975.632,0,0,0,0,1,0,0,0,0,729.3125,6.888888889,1657.285714,192,0,0,0,0,0,0,9,62,7,11601,256,229,7,20,2007,0,2007,2007,50000000,63300000,94800000,5299020,DDoS
80,751250,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,15484.85857,10.64891847,107321.4286,283598.8234,750463,3,564,282,394.5655839,561,3,751168,187792,375114.0692,750463,4,0,0,0,0,72,112,3.993344426,6.655574043,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100881219,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,115.5517361,0.128864422,8406768.25,27200000,94800000,1,100000000,14300000,35500000,94800000,1,816957,204239.25,385250.993,781590,158,0,0,0,0,172,112,0.079301183,0.049563239,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,975,0,975,975,50000000,63300000,94800000,5295948,DDoS
80,710156,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,16380.90786,11.26513048,101450.8571,267896.6048,708983,34,810,405,524.6732316,776,34,710110,177527.5,354303.8106,708983,134,0,0,0,0,72,112,4.224423929,7.040706549,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,709797,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16389.19297,11.27082814,101399.5714,267945.6121,709043,4,551,275.5,320.3193719,502,49,709754,177438.5,354403.0735,709043,4,0,0,0,0,72,112,4.226560552,7.044267586,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,101371162,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,114.9932562,0.138106338,7797781.692,26200000,94800000,0,100000000,14300000,35500000,94800000,0,1304937,260987.4,571750.2562,1283637,44,0,0,0,0,172,132,0.078917908,0.059188431,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,6,0,6,6,50000000,63300000,94800000,5285922,DDoS
80,710010,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16384.27628,9.85901607,118335,289467.5202,709208,1,562,281,395.9797975,561,1,709926,236642,409254.1971,709208,187,0,0,0,0,72,92,4.225292602,5.633723469,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
